split,line_no,segment_id,duration_seconds,start_time,end_time,text_len,word_count,english_token_count,number_count,cs_terms_count,cs_terms_count_given,cs_terms_list_size,topic,audio_present,has_original_video_link,has_original_video_title,suspect,suspect_reasons,segment_text_preview,cs_terms_preview
train,2230,Med_CS-2042-14,9.0,1781510100000.0,1781510580000.0,118,26,36,0,1,1,1,Pathology & Pathogens,True,True,True,True,duration_mismatch_start_end_gt_1s,"Thì thông thường cái này á nó sẽ dùng để phòng trị các dạng bệnh lý Trypanosoma ở trên trâu, bò, dê, cừu, ngựa, lạc đà",Trypanosoma
train,2231,Med_CS-2042-3,7.0,1781489280000.0,1781489640000.0,78,16,26,0,1,1,1,Pathology & Pathogens,True,True,True,True,duration_mismatch_start_end_gt_1s,nó sẽ truyền lây cái dạng Trypanosoma này cho những cái con trâu bò khỏe mạnh.,Trypanosoma
train,2232,Med_CS-2042-4,6.0,1781490780000.0,1781491080000.0,112,25,38,0,1,1,1,Pathology & Pathogens,True,True,True,True,duration_mismatch_start_end_gt_1s,thì đó là một số các cái biểu hiện để cho các bạn phải nghi ngờ là cái triệu chứng của cái dạng Trypanosoma này.,Trypanosoma
train,2233,Med_CS-2042-5,11.0,1781499780000.0,1781500380000.0,202,50,71,0,1,1,1,Pathology & Pathogens,True,True,True,True,duration_mismatch_start_end_gt_1s,Thì cái này các bạn có thể liên hệ đến các cái trạm thú y hoặc là chi cục thú y ở khu vực của các bạn á để xem là cái tình hình cái dạng Trypanosoma này ở trên ,Trypanosoma
train,2234,Med_CS-2046-10,8.0,1781484840000.0,1781485260000.0,126,26,44,0,1,1,1,Pathology & Pathogens,True,True,True,True,duration_mismatch_start_end_gt_1s,Viêm họng kết mạc do adenovirus triệu chứng giống viêm họng nhưng kèm thêm viêm kết mạc thành dịch ở người trẻ tuổi và trẻ em.,adenovirus
train,2235,Med_CS-2046-11,8.0,1781486160000.0,1781486580000.0,120,27,32,3,1,1,1,Pathology & Pathogens,True,True,True,True,duration_mismatch_start_end_gt_1s,"adenovirus gây viêm phổi chiếm tỉ lệ 10% viêm phổi cấp ở trẻ nhỏ, viêm phổi do Adenovirus có tỉ lệ tử vong từ 8 đến 10%.",adenovirus
train,2236,Med_CS-2046-12,10.0,1781486640000.0,1781487180000.0,135,30,45,0,1,1,1,Pathology & Pathogens,True,True,True,True,duration_mismatch_start_end_gt_1s,"adenovirus gây viêm kết mạc, bệnh đau mắt đỏ thành dịch, còn gọi là bệnh bể bơi, swimming pool, do dễ lây qua nước ở bể bơi vào mùa hè.",adenovirus
train,2237,Med_CS-2046-13,8.0,1781487600000.0,1781488020000.0,141,30,48,0,2,2,2,Pathology & Pathogens,True,True,True,True,duration_mismatch_start_end_gt_1s,"Một số adenovirus gây bệnh đường tiêu hóa với biểu hiện viêm dạ dày và ruột cấp tính, virus được đào thải trong phân và là nguồn lây chủ yếu.",adenovirus;virus
train,2238,Med_CS-2046-14,6.0,1781488020000.0,1781488320000.0,85,20,28,0,1,1,1,Pathology & Pathogens,True,True,True,True,duration_mismatch_start_end_gt_1s,Câu hỏi đặt ra là nếu bé đã từng bị nhiễm adenovirus thì có bị mắc lại nữa hay không?,adenovirus
train,2239,Med_CS-2046-15,6.0,1781488320000.0,1781488620000.0,68,12,19,0,1,1,1,Pathology & Pathogens,True,True,True,True,duration_mismatch_start_end_gt_1s,"Trên thực tế lâm sàng, tác nhân là adenovirus thuộc họ Adenoviridae.",adenovirus
train,2240,Med_CS-2046-16,7.0,1781488620000.0,1781488980000.0,76,12,17,1,1,1,1,Pathology & Pathogens,True,True,True,True,duration_mismatch_start_end_gt_1s,"adenovirus người thuộc giống Mastadenovirus, có ít nhất 47 loại huyết thanh.",adenovirus
train,2241,Med_CS-2046-17,11.0,1781488980000.0,1781489580000.0,174,36,61,0,1,1,1,Pathology & Pathogens,True,True,True,True,duration_mismatch_start_end_gt_1s,"Nếu người nhiễm adenovirus sau khi khỏi bệnh có miễn dịch với Adenovirus với hiệu quả cao và kéo dài với cùng loại mắc bệnh, nhưng không có khả năng bảo vệ với ",adenovirus
train,2242,Med_CS-2046-18,8.0,1781489820000.0,1781490240000.0,112,25,37,0,1,1,1,Pathology & Pathogens,True,True,True,True,duration_mismatch_start_end_gt_1s,virus Adeno có nhiều loại huyết thanh gây bệnh và tùy theo từng loại có thể gây bệnh chủ yếu của cơ quan nào đó.,virus
train,2243,Med_CS-2046-4,9.0,1781483160000.0,1781483640000.0,127,28,43,0,1,1,1,Pathology & Pathogens,True,True,True,True,duration_mismatch_start_end_gt_1s,virus có ở họng trong những ngày đầu của bệnh rồi theo phân ra ngoài trong nhiều tuần lễ và tồn tại nhiều năm ở hạch hạnh nhân.,virus
train,2244,Med_CS-2046-6,5.0,1781483880000.0,1781484120000.0,75,16,24,0,1,1,1,Pathology & Pathogens,True,True,True,True,duration_mismatch_start_end_gt_1s,virus này còn thường gặp trong bệnh lý nhiễm virus ở mắt và đường tiêu hóa.,virus
train,2245,Med_CS-2046-7,8.0,1781484120000.0,1781484540000.0,118,26,40,0,1,1,1,Pathology & Pathogens,True,True,True,True,duration_mismatch_start_end_gt_1s,"Viêm họng cấp do adenovirus thường gặp ở trẻ sơ sinh và trẻ nhỏ với các biểu hiện sốt, sưng họng, ho và chảy nước mũi.",adenovirus
train,2246,Med_CS-2046-8,4.0,1781484540000.0,1781484720000.0,56,11,20,0,1,1,1,Pathology & Pathogens,True,True,True,True,duration_mismatch_start_end_gt_1s,Chẩn đoán thường khó phân biệt với các nhiễm virus khác.,virus
train,2247,Med_CS-2046-9,3.0,1781484720000.0,1781484840000.0,40,8,12,0,1,1,1,Pathology & Pathogens,True,True,True,True,duration_mismatch_start_end_gt_1s,Bệnh thường do adenovirus nhóm C gây ra.,adenovirus
train,2248,Med_CS-2050-10,10.0,1781491980000.0,1781492520000.0,165,37,55,2,1,1,1,Pathology & Pathogens,True,True,True,True,duration_mismatch_start_end_gt_1s,"Một số bệnh nhi nhiễm adenovirus đến với chúng tôi thường có những cái biểu hiện như sau: Thứ nhất là sốt cao, sốt liên tục, sốt có thể kéo dài từ 5 cho đến 10 ",adenovirus
train,2249,Med_CS-2050-11,8.0,1781493060000.0,1781493480000.0,111,23,35,0,1,1,1,Pathology & Pathogens,True,True,True,True,duration_mismatch_start_end_gt_1s,"Các biến chứng hay gặp ở trẻ bị nhiễm adenovirus bao gồm viêm phổi, suy hô hấp, suy đa tạng, nhiễm khuẩn huyết.",adenovirus
train,2250,Med_CS-2050-12,10.0,1781494680000.0,1781495220000.0,155,33,52,0,1,1,1,Pathology & Pathogens,True,True,True,True,duration_mismatch_start_end_gt_1s,"Các chuyên gia khuyến cáo, không phải trường hợp nào có biểu hiện viêm đường hô hấp hay có vấn đề về tiêu hóa như sốt, nôn, tiêu chảy đều là do adenovirus.",adenovirus
train,2251,Med_CS-2050-5,7.0,1781488620000.0,1781488980000.0,105,26,33,0,1,1,1,Pathology & Pathogens,True,True,True,True,duration_mismatch_start_end_gt_1s,"À thưa bác sĩ, bác sĩ có thể chia sẻ một cách cụ thể hơn là adenovirus thì có thể gây ra những bệnh gì ạ?",adenovirus
train,2252,Med_CS-2050-6,7.0,1781489040000.0,1781489400000.0,95,20,29,0,1,1,1,Pathology & Pathogens,True,True,True,True,duration_mismatch_start_end_gt_1s,"adenovirus là virus đường hô hấp đã được biết đến từ lâu, lưu hành rộng rãi trên toàn thế giới.",adenovirus
train,2253,Med_CS-2050-7,8.0,1781489760000.0,1781490180000.0,95,20,33,0,1,1,1,Pathology & Pathogens,True,True,True,True,duration_mismatch_start_end_gt_1s,"adenovirus gây bệnh chủ yếu ở đường hô hấp với các biểu hiện viêm mũi họng, viêm phế quản phổi.",adenovirus
train,2254,Med_CS-2050-8,8.0,1781490900000.0,1781491320000.0,121,26,38,0,1,1,1,Pathology & Pathogens,True,True,True,True,duration_mismatch_start_end_gt_1s,"Như chúng ta đã biết adenovirus là virus đường hô hấp nên phương thức lây truyền chủ yếu là qua giọt bắn, qua ho hắt hơi.",adenovirus
train,2255,Med_CS-2051-11,8.0,1781490540000.0,1781490960000.0,99,20,27,0,1,1,1,Pathology & Pathogens,True,True,True,True,duration_mismatch_start_end_gt_1s,"Trong các bệnh viêm dạ dày, viêm ruột ở trẻ nhỏ, adenovirus là tác nhân thứ hai đứng sau Rotavirus.",adenovirus
train,2256,Med_CS-2051-12,6.0,1781490960000.0,1781491260000.0,68,16,20,3,1,1,1,Pathology & Pathogens,True,True,True,True,duration_mismatch_start_end_gt_1s,"adenovirus gây bệnh tiêu hóa chủ yếu do các typ 40, 41 và 31 gây ra.",adenovirus
train,2257,Med_CS-2051-13,4.0,1781492100000.0,1781492280000.0,46,9,13,0,1,1,1,Pathology & Pathogens,True,True,True,True,duration_mismatch_start_end_gt_1s,"Thứ tư, adenovirus có thể gây nhiều bệnh khác.",adenovirus
train,2258,Med_CS-2051-14,6.0,1781492400000.0,1781492700000.0,77,18,25,0,1,1,1,Pathology & Pathogens,True,True,True,True,duration_mismatch_start_end_gt_1s,"virus này còn có thể gây viêm bàng quang chảy máu ở trẻ em, nhất là trẻ trai.",virus
train,2259,Med_CS-2051-17,7.0,1781494440000.0,1781494800000.0,114,25,35,0,1,1,1,Pathology & Pathogens,True,True,True,True,duration_mismatch_start_end_gt_1s,cũng bị nghi ngờ liên quan đến adenovirus. Hiện vấn đề này đang được tổ chức y tế thế giới giám sát và nghiên cứu.,adenovirus
train,2260,Med_CS-2051-18,5.0,1781494860000.0,1781495100000.0,50,11,18,0,1,1,1,Pathology & Pathogens,True,True,True,True,duration_mismatch_start_end_gt_1s,"virus cũng có thể gây viêm cơ, viêm não, màng não.",virus
train,2261,Med_CS-2051-19,7.0,1781495160000.0,1781495520000.0,118,25,39,0,1,1,1,Pathology & Pathogens,True,True,True,True,duration_mismatch_start_end_gt_1s,"Đặc biệt, một số người nhiễm virus nhưng không có biểu hiện gọi là thể ẩn. Đây là nguồn lây nhiễm lớn trong cộng đồng.",virus
train,2262,Med_CS-2051-2,12.0,1781482980000.0,1781483640000.0,211,47,75,0,1,1,1,Pathology & Pathogens,True,True,True,True,duration_mismatch_start_end_gt_1s,"Đây là loại virus rất dễ lây lan qua nhiều con đường như đường hô hấp, lây qua niêm mạc do bơi lội, sử dụng nước nhiễm virus từ dịch tiết từ mắt, mũi, phân của ",virus
train,2263,Med_CS-2051-20,5.0,1781495580000.0,1781495820000.0,84,17,27,0,1,1,1,Pathology & Pathogens,True,True,True,True,duration_mismatch_start_end_gt_1s,"Nhiễm adenovirus phần lớn sẽ tự khỏi, tuy nhiên vẫn có thể gây biến chứng nguy hiểm.",adenovirus
train,2264,Med_CS-2051-21,6.0,1781495880000.0,1781496180000.0,92,19,29,0,1,1,1,Pathology & Pathogens,True,True,True,True,duration_mismatch_start_end_gt_1s,"nhất là ở người suy giảm miễn dịch. Hiện nay, các bệnh do adenovirus chưa có thuốc đặc hiệu.",adenovirus
train,2265,Med_CS-2051-22,7.0,1781496660000.0,1781497020000.0,130,28,43,0,1,1,1,Pathology & Pathogens,True,True,True,True,duration_mismatch_start_end_gt_1s,"Vì thế, khi có dấu hiệu nghi ngờ nhiễm adenovirus, cần theo dõi và khi có bất thường diễn tiến nặng hơn, cần tới bác sĩ khám ngay.",adenovirus
train,2266,Med_CS-2051-23,8.0,1781497200000.0,1781497620000.0,127,27,39,0,1,1,1,Pathology & Pathogens,True,True,True,True,duration_mismatch_start_end_gt_1s,"Để phòng nhiễm adenovirus, bạn cần chú ý các biện pháp vệ sinh thông thường như vệ sinh cá nhân sạch sẽ, giặt tay với xà phòng,",adenovirus
train,2267,Med_CS-2051-3,8.0,1781484060000.0,1781484480000.0,140,28,45,0,1,1,1,Pathology & Pathogens,True,True,True,True,duration_mismatch_start_end_gt_1s,"Thông thường, sau mỗi lần nhiễm adenovirus, chúng ta sẽ được miễn dịch với chủng đã nhiễm, nhưng vẫn có thể bị bệnh lại do nhiễm chủng khác.",adenovirus
train,2268,Med_CS-2051-5,10.0,1781485380000.0,1781485920000.0,155,32,47,0,1,1,1,Pathology & Pathogens,True,True,True,True,duration_mismatch_start_end_gt_1s,"Tiến sĩ bác sĩ Trần Thị Phương Thúy, Trưởng khoa Truyền nhiễm, Bệnh viện Đa khoa quốc tế Vinmec Times City sẽ nói rõ hơn về các bệnh do adenovirus sau đây.",adenovirus
train,2269,Med_CS-2051-6,4.0,1781486340000.0,1781486520000.0,49,10,15,0,1,1,1,Pathology & Pathogens,True,True,True,True,duration_mismatch_start_end_gt_1s,Đây là các bệnh lý thường gặp nhất do adenovirus.,adenovirus
train,2270,Med_CS-2051-7,7.0,1781486520000.0,1781486880000.0,89,22,22,2,1,1,1,Pathology & Pathogens,True,True,True,True,duration_mismatch_start_end_gt_1s,"Đặc biệt, viêm phổi ở trẻ sơ sinh và trẻ nhỏ do adenovirus có tỷ lệ tử vong từ 8 đến 10%.",adenovirus
train,2271,Med_CS-2051-8,5.0,1781486880000.0,1781487120000.0,56,12,14,0,2,2,2,Pathology & Pathogens,True,True,True,True,duration_mismatch_start_end_gt_1s,"Do đó, adenovirus là một virus nguy hiểm đối với trẻ em.",adenovirus;virus
train,2272,Med_CS-2052-1,13.0,1781481780000.0,1781482500000.0,239,48,75,0,1,1,1,Pathology & Pathogens,True,True,True,True,duration_mismatch_start_end_gt_1s,"Liên quan đến vấn đề xét nghiệm virus adenovirus, Phó Giáo sư, Tiến sĩ Trần Minh Điển, Giám đốc Bệnh viện Nhi Trung ương cho rằng, cần thống nhất quan điểm cá t",adenovirus
train,2273,Med_CS-2052-2,10.0,1781482560000.0,1781483100000.0,175,39,54,2,1,1,1,Pathology & Pathogens,True,True,True,True,duration_mismatch_start_end_gt_1s,"Chiều ngày mùng 3 tháng 10, tại Bộ Y tế, Phó giáo sư, tiến sĩ Nguyễn Trường Sơn, Thứ trưởng Bộ Y tế đã chủ trì cuộc họp về công tác thu dung, điều trị bệnh nhi ",adenovirus
train,2274,Med_CS-2052-3,7.0,1781483100000.0,1781483460000.0,122,24,39,0,1,1,1,Pathology & Pathogens,True,True,True,True,duration_mismatch_start_end_gt_1s,"Theo Thứ trưởng Nguyễn Trường Sơn, bệnh do adenovirus là bệnh truyền nhiễm đã lưu hành từ lâu, không phải là bệnh mới nổi.",adenovirus
train,2275,Med_CS-2052-6,12.0,1781485320000.0,1781485980000.0,233,49,79,0,1,1,1,Pathology & Pathogens,True,True,True,True,duration_mismatch_start_end_gt_1s,"Cục Quản lý khám chữa bệnh cùng hội đồng chuyên môn sẽ xây dựng hướng dẫn chuẩn đoán và điều trị bệnh do adenovirus cho trẻ em, trong đó sẽ có tiêu chuẩn nhập v",adenovirus
train,2276,Med_CS-2052-7,10.0,1781486040000.0,1781486580000.0,166,36,53,1,1,1,1,Pathology & Pathogens,True,True,True,True,duration_mismatch_start_end_gt_1s,"Giáo sư Tiến sĩ Phạm Nhật An, Phó Chủ tịch Hội Nhi khoa Việt Nam cho biết, adenovirus là bệnh truyền nhiễm đã lưu hành từ những năm 50 và là bệnh truyền nhiễm n",adenovirus
train,2277,Med_CS-2052-9,6.0,1781489100000.0,1781489400000.0,110,23,37,0,1,1,1,Pathology & Pathogens,True,True,True,True,duration_mismatch_start_end_gt_1s,"Theo báo cáo của bệnh viện Nhi Trung ương, nơi khám và điều trị phần lớn số bệnh nhân mắc adenovirus cho biết,",adenovirus
train,2278,Med_CS-2053-1,7.0,1781481600000.0,1781481960000.0,118,27,35,0,1,1,1,Pathology & Pathogens,True,True,True,True,duration_mismatch_start_end_gt_1s,"Thưa quý vị, Adeno được biết đến là loại virus gây bệnh cúm, trong đó thì trẻ em là đối tượng có nguy cơ mắc bệnh cao.",virus
train,2279,Med_CS-2053-2,8.0,1781482200000.0,1781482620000.0,155,33,48,0,1,1,1,Pathology & Pathogens,True,True,True,True,duration_mismatch_start_end_gt_1s,Thế nhưng thời gian gần đây thì bệnh viện Nhi Trung ương lại tiếp nhận số trẻ nhập viện do mắc adenovirus tăng cao đột biến và nhiều trường hợp đã tử vong.,adenovirus
train,2280,Med_CS-2053-3,9.0,1781482680000.0,1781483160000.0,151,34,46,3,1,1,1,Pathology & Pathogens,True,True,True,True,duration_mismatch_start_end_gt_1s,"Từ tháng 8 đến nay thì tổng số ca nhiễm adenovirus được ghi nhận tại bệnh viện Nhi Trung ương là hơn 400 ca mắc, tăng hơn 44% so với cùng kỳ năm ngoái,",adenovirus
train,2281,Med_CS-2053-5,7.0,1781483640000.0,1781484000000.0,111,23,36,0,1,1,1,Pathology & Pathogens,True,True,True,True,duration_mismatch_start_end_gt_1s,Tình trạng này khiến cho nhiều bậc phụ huynh lo lắng. Hiện tại ở Việt Nam chưa có vaccine phòng ngừa virus này.,virus
train,2282,Med_CS-2053-7,10.0,1781486100000.0,1781486640000.0,187,41,62,0,1,1,1,Pathology & Pathogens,True,True,True,True,duration_mismatch_start_end_gt_1s,"và một dấu hiệu tiếp theo nữa là adenovirus lây truyền qua đường giọt bắn, qua đường hô hấp, bệnh có thể lây qua niêm mạc khi mà bơi lội hoặc là nguồn nước dùng",adenovirus
train,2283,Med_CS-2055-1,7.0,1781482980000.0,1781483340000.0,105,23,34,0,1,1,1,Pathology & Pathogens,True,True,True,True,duration_mismatch_start_end_gt_1s,Bệnh lý lichen amyloid là một bệnh lý như thế nào? Bệnh lý này có thể điều trị khỏi hoàn toàn được không?,amyloid
train,2284,Med_CS-2055-11,7.0,1781495940000.0,1781496300000.0,142,33,47,0,1,1,1,Pathology & Pathogens,True,True,True,True,duration_mismatch_start_end_gt_1s,"Vâng thưa quý vị và các bạn, thì ngày hôm nay thì bác sĩ Huyền đã chia sẻ với các bạn những thông tin rất là bổ ích về bệnh lý lichen amyloid.",amyloid
train,2285,Med_CS-2055-2,8.0,1781484120000.0,1781484540000.0,157,36,50,0,1,1,1,Pathology & Pathogens,True,True,True,True,duration_mismatch_start_end_gt_1s,Dạ vâng thưa cô thì đầu tiên cô có thể chia sẻ cho mọi người biết được bệnh lý lichen amyloid là bệnh lý như thế nào và biểu hiện trên lâm sàng được không ạ?,amyloid
